,_time,id,count
579,2023-09-18 15:40:00+00:00,line_1,
580,2023-09-18 15:45:00+00:00,line_1,
581,2023-09-18 15:50:00+00:00,line_1,
582,2023-09-18 15:55:00+00:00,line_1,
583,2023-09-18 16:00:00+00:00,line_1,
584,2023-09-18 16:05:00+00:00,line_1,
585,2023-09-18 16:10:00+00:00,line_1,
586,2023-09-18 16:15:00+00:00,line_1,
587,2023-09-18 16:20:00+00:00,line_1,
588,2023-09-18 16:25:00+00:00,line_1,
589,2023-09-18 16:30:00+00:00,line_1,
590,2023-09-18 16:35:00+00:00,line_1,
591,2023-09-18 16:40:00+00:00,line_1,
592,2023-09-18 16:45:00+00:00,line_1,
593,2023-09-18 16:50:00+00:00,line_1,
594,2023-09-18 16:55:00+00:00,line_1,
595,2023-09-18 17:00:00+00:00,line_1,
596,2023-09-18 17:05:00+00:00,line_1,
597,2023-09-18 17:10:00+00:00,line_1,
598,2023-09-18 17:15:00+00:00,line_1,
599,2023-09-18 17:20:00+00:00,line_1,
600,2023-09-18 17:25:00+00:00,line_1,
601,2023-09-18 17:30:00+00:00,line_1,
602,2023-09-18 17:35:00+00:00,line_1,
603,2023-09-18 17:40:00+00:00,line_1,
604,2023-09-18 17:45:00+00:00,line_1,
605,2023-09-18 17:50:00+00:00,line_1,
606,2023-09-18 17:55:00+00:00,line_1,
607,2023-09-18 18:00:00+00:00,line_1,
608,2023-09-18 18:05:00+00:00,line_1,
609,2023-09-18 18:10:00+00:00,line_1,
610,2023-09-18 18:15:00+00:00,line_1,
611,2023-09-18 18:20:00+00:00,line_1,
612,2023-09-18 18:25:00+00:00,line_1,
613,2023-09-18 18:30:00+00:00,line_1,
614,2023-09-18 18:35:00+00:00,line_1,
615,2023-09-18 18:40:00+00:00,line_1,
616,2023-09-18 18:45:00+00:00,line_1,
617,2023-09-18 18:50:00+00:00,line_1,
618,2023-09-18 18:55:00+00:00,line_1,
619,2023-09-18 19:00:00+00:00,line_1,
620,2023-09-18 19:05:00+00:00,line_1,
621,2023-09-18 19:10:00+00:00,line_1,
622,2023-09-18 19:15:00+00:00,line_1,
623,2023-09-18 19:20:00+00:00,line_1,
624,2023-09-18 19:25:00+00:00,line_1,
625,2023-09-18 19:30:00+00:00,line_1,
626,2023-09-18 19:35:00+00:00,line_1,
627,2023-09-18 19:40:00+00:00,line_1,
628,2023-09-18 19:45:00+00:00,line_1,
629,2023-09-18 19:50:00+00:00,line_1,
630,2023-09-18 19:55:00+00:00,line_1,
631,2023-09-18 20:00:00+00:00,line_1,
632,2023-09-18 20:05:00+00:00,line_1,
633,2023-09-18 20:10:00+00:00,line_1,
634,2023-09-18 20:15:00+00:00,line_1,
635,2023-09-18 20:20:00+00:00,line_1,
636,2023-09-18 20:25:00+00:00,line_1,
637,2023-09-18 20:30:00+00:00,line_1,
638,2023-09-18 20:35:00+00:00,line_1,
639,2023-09-18 20:40:00+00:00,line_1,
640,2023-09-18 20:45:00+00:00,line_1,
641,2023-09-18 20:50:00+00:00,line_1,
642,2023-09-18 20:55:00+00:00,line_1,
643,2023-09-18 21:00:00+00:00,line_1,
644,2023-09-18 21:05:00+00:00,line_1,
645,2023-09-18 21:10:00+00:00,line_1,
646,2023-09-18 21:15:00+00:00,line_1,
647,2023-09-18 21:20:00+00:00,line_1,
648,2023-09-18 21:25:00+00:00,line_1,
649,2023-09-18 21:30:00+00:00,line_1,
650,2023-09-18 21:35:00+00:00,line_1,
651,2023-09-18 21:40:00+00:00,line_1,
652,2023-09-18 21:45:00+00:00,line_1,
653,2023-09-18 21:50:00+00:00,line_1,
654,2023-09-18 21:55:00+00:00,line_1,
655,2023-09-18 22:00:00+00:00,line_1,
656,2023-09-18 22:05:00+00:00,line_1,
657,2023-09-18 22:10:00+00:00,line_1,
658,2023-09-18 22:15:00+00:00,line_1,
659,2023-09-18 22:20:00+00:00,line_1,
660,2023-09-18 22:25:00+00:00,line_1,
661,2023-09-18 22:30:00+00:00,line_1,
662,2023-09-18 22:35:00+00:00,line_1,
663,2023-09-18 22:40:00+00:00,line_1,
664,2023-09-18 22:45:00+00:00,line_1,
665,2023-09-18 22:50:00+00:00,line_1,
666,2023-09-18 22:55:00+00:00,line_1,
667,2023-09-18 23:00:00+00:00,line_1,
668,2023-09-18 23:05:00+00:00,line_1,
669,2023-09-18 23:10:00+00:00,line_1,
670,2023-09-18 23:15:00+00:00,line_1,
671,2023-09-18 23:20:00+00:00,line_1,
672,2023-09-18 23:25:00+00:00,line_1,
673,2023-09-18 23:30:00+00:00,line_1,
674,2023-09-18 23:35:00+00:00,line_1,
675,2023-09-18 23:40:00+00:00,line_1,
676,2023-09-18 23:45:00+00:00,line_1,
677,2023-09-18 23:50:00+00:00,line_1,
678,2023-09-18 23:55:00+00:00,line_1,
679,2023-09-19 00:00:00+00:00,line_1,
680,2023-09-19 00:05:00+00:00,line_1,
681,2023-09-19 00:10:00+00:00,line_1,
682,2023-09-19 00:15:00+00:00,line_1,
683,2023-09-19 00:20:00+00:00,line_1,
684,2023-09-19 00:25:00+00:00,line_1,
685,2023-09-19 00:30:00+00:00,line_1,
686,2023-09-19 00:35:00+00:00,line_1,
687,2023-09-19 00:40:00+00:00,line_1,
688,2023-09-19 00:45:00+00:00,line_1,
689,2023-09-19 00:50:00+00:00,line_1,
690,2023-09-19 00:55:00+00:00,line_1,
691,2023-09-19 01:00:00+00:00,line_1,
692,2023-09-19 01:05:00+00:00,line_1,
693,2023-09-19 01:10:00+00:00,line_1,
694,2023-09-19 01:15:00+00:00,line_1,
695,2023-09-19 01:20:00+00:00,line_1,
696,2023-09-19 01:25:00+00:00,line_1,
697,2023-09-19 01:30:00+00:00,line_1,
698,2023-09-19 01:35:00+00:00,line_1,
699,2023-09-19 01:40:00+00:00,line_1,
700,2023-09-19 01:45:00+00:00,line_1,
701,2023-09-19 01:50:00+00:00,line_1,
702,2023-09-19 01:55:00+00:00,line_1,
703,2023-09-19 02:00:00+00:00,line_1,
704,2023-09-19 02:05:00+00:00,line_1,
705,2023-09-19 02:10:00+00:00,line_1,
706,2023-09-19 02:15:00+00:00,line_1,
707,2023-09-19 02:20:00+00:00,line_1,
708,2023-09-19 02:25:00+00:00,line_1,
709,2023-09-19 02:30:00+00:00,line_1,
710,2023-09-19 02:35:00+00:00,line_1,
711,2023-09-19 02:40:00+00:00,line_1,
712,2023-09-19 02:45:00+00:00,line_1,
713,2023-09-19 02:50:00+00:00,line_1,
714,2023-09-19 02:55:00+00:00,line_1,
715,2023-09-19 03:00:00+00:00,line_1,
716,2023-09-19 03:05:00+00:00,line_1,
717,2023-09-19 03:10:00+00:00,line_1,
718,2023-09-19 03:15:00+00:00,line_1,
719,2023-09-19 03:20:00+00:00,line_1,
720,2023-09-19 03:25:00+00:00,line_1,
721,2023-09-19 03:30:00+00:00,line_1,
722,2023-09-19 03:35:00+00:00,line_1,
723,2023-09-19 03:40:00+00:00,line_1,
724,2023-09-19 03:45:00+00:00,line_1,
725,2023-09-19 03:50:00+00:00,line_1,
726,2023-09-19 03:55:00+00:00,line_1,
727,2023-09-19 04:00:00+00:00,line_1,
728,2023-09-19 04:05:00+00:00,line_1,
729,2023-09-19 04:10:00+00:00,line_1,
730,2023-09-19 04:15:00+00:00,line_1,
731,2023-09-19 04:20:00+00:00,line_1,
732,2023-09-19 04:25:00+00:00,line_1,
733,2023-09-19 04:30:00+00:00,line_1,
734,2023-09-19 04:35:00+00:00,line_1,
735,2023-09-19 04:40:00+00:00,line_1,
736,2023-09-19 04:45:00+00:00,line_1,
737,2023-09-19 04:50:00+00:00,line_1,
738,2023-09-19 04:55:00+00:00,line_1,
739,2023-09-19 05:00:00+00:00,line_1,
740,2023-09-19 05:05:00+00:00,line_1,
741,2023-09-19 05:10:00+00:00,line_1,
742,2023-09-19 05:15:00+00:00,line_1,
743,2023-09-19 05:20:00+00:00,line_1,
744,2023-09-19 05:25:00+00:00,line_1,
745,2023-09-19 05:30:00+00:00,line_1,
746,2023-09-19 05:35:00+00:00,line_1,
747,2023-09-19 05:40:00+00:00,line_1,
748,2023-09-19 05:45:00+00:00,line_1,
749,2023-09-19 05:50:00+00:00,line_1,
750,2023-09-19 05:55:00+00:00,line_1,
751,2023-09-19 06:00:00+00:00,line_1,
752,2023-09-19 06:05:00+00:00,line_1,
753,2023-09-19 06:10:00+00:00,line_1,
754,2023-09-19 06:15:00+00:00,line_1,
755,2023-09-19 06:20:00+00:00,line_1,
756,2023-09-19 06:25:00+00:00,line_1,
757,2023-09-19 06:30:00+00:00,line_1,
758,2023-09-19 06:35:00+00:00,line_1,
759,2023-09-19 06:40:00+00:00,line_1,
760,2023-09-19 06:45:00+00:00,line_1,
761,2023-09-19 06:50:00+00:00,line_1,
762,2023-09-19 06:55:00+00:00,line_1,
763,2023-09-19 07:00:00+00:00,line_1,
764,2023-09-19 07:05:00+00:00,line_1,
765,2023-09-19 07:10:00+00:00,line_1,
766,2023-09-19 07:15:00+00:00,line_1,
767,2023-09-19 07:20:00+00:00,line_1,
768,2023-09-19 07:25:00+00:00,line_1,
769,2023-09-19 07:30:00+00:00,line_1,
770,2023-09-19 07:35:00+00:00,line_1,
771,2023-09-19 07:40:00+00:00,line_1,
772,2023-09-19 07:45:00+00:00,line_1,
773,2023-09-19 07:50:00+00:00,line_1,
774,2023-09-19 07:55:00+00:00,line_1,
775,2023-09-19 08:00:00+00:00,line_1,
776,2023-09-19 08:05:00+00:00,line_1,
777,2023-09-19 08:10:00+00:00,line_1,
778,2023-09-19 08:15:00+00:00,line_1,
779,2023-09-19 08:20:00+00:00,line_1,
780,2023-09-19 08:25:00+00:00,line_1,
781,2023-09-19 08:30:00+00:00,line_1,
782,2023-09-19 08:35:00+00:00,line_1,
783,2023-09-19 08:40:00+00:00,line_1,
784,2023-09-19 08:45:00+00:00,line_1,
785,2023-09-19 08:50:00+00:00,line_1,
786,2023-09-19 08:55:00+00:00,line_1,
787,2023-09-19 09:00:00+00:00,line_1,
788,2023-09-19 09:05:00+00:00,line_1,
789,2023-09-19 09:10:00+00:00,line_1,
790,2023-09-19 09:15:00+00:00,line_1,
791,2023-09-19 09:20:00+00:00,line_1,
792,2023-09-19 09:25:00+00:00,line_1,
793,2023-09-19 09:30:00+00:00,line_1,
794,2023-09-19 09:35:00+00:00,line_1,
795,2023-09-19 09:40:00+00:00,line_1,
796,2023-09-19 09:45:00+00:00,line_1,
797,2023-09-19 09:50:00+00:00,line_1,
798,2023-09-19 09:55:00+00:00,line_1,
799,2023-09-19 10:00:00+00:00,line_1,
800,2023-09-19 10:05:00+00:00,line_1,
801,2023-09-19 10:10:00+00:00,line_1,
802,2023-09-19 10:15:00+00:00,line_1,
803,2023-09-19 10:20:00+00:00,line_1,
804,2023-09-19 10:25:00+00:00,line_1,
805,2023-09-19 10:30:00+00:00,line_1,
806,2023-09-19 10:35:00+00:00,line_1,
807,2023-09-19 10:40:00+00:00,line_1,
808,2023-09-19 10:45:00+00:00,line_1,
809,2023-09-19 10:50:00+00:00,line_1,
810,2023-09-19 10:55:00+00:00,line_1,
811,2023-09-19 11:00:00+00:00,line_1,
812,2023-09-19 11:05:00+00:00,line_1,
813,2023-09-19 11:10:00+00:00,line_1,
814,2023-09-19 11:15:00+00:00,line_1,
815,2023-09-19 11:20:00+00:00,line_1,
816,2023-09-19 11:25:00+00:00,line_1,
817,2023-09-19 11:30:00+00:00,line_1,
818,2023-09-19 11:35:00+00:00,line_1,
819,2023-09-19 11:40:00+00:00,line_1,
820,2023-09-19 11:45:00+00:00,line_1,
821,2023-09-19 11:50:00+00:00,line_1,
822,2023-09-19 11:55:00+00:00,line_1,
823,2023-09-19 12:00:00+00:00,line_1,
824,2023-09-19 12:05:00+00:00,line_1,
825,2023-09-19 12:10:00+00:00,line_1,
826,2023-09-19 12:15:00+00:00,line_1,
827,2023-09-19 12:20:00+00:00,line_1,
828,2023-09-19 12:25:00+00:00,line_1,
829,2023-09-19 12:30:00+00:00,line_1,
830,2023-09-19 12:35:00+00:00,line_1,
831,2023-09-19 12:40:00+00:00,line_1,
832,2023-09-19 12:45:00+00:00,line_1,
833,2023-09-19 12:50:00+00:00,line_1,
834,2023-09-19 12:55:00+00:00,line_1,
835,2023-09-19 13:00:00+00:00,line_1,
836,2023-09-19 13:05:00+00:00,line_1,
837,2023-09-19 13:10:00+00:00,line_1,
838,2023-09-19 13:15:00+00:00,line_1,
839,2023-09-19 13:20:00+00:00,line_1,
840,2023-09-19 13:25:00+00:00,line_1,
841,2023-09-19 13:30:00+00:00,line_1,
842,2023-09-19 13:35:00+00:00,line_1,
843,2023-09-19 13:40:00+00:00,line_1,
844,2023-09-19 13:45:00+00:00,line_1,
845,2023-09-19 13:50:00+00:00,line_1,
846,2023-09-19 13:55:00+00:00,line_1,
847,2023-09-19 14:00:00+00:00,line_1,
848,2023-09-19 14:05:00+00:00,line_1,
849,2023-09-19 14:10:00+00:00,line_1,
850,2023-09-19 14:15:00+00:00,line_1,
851,2023-09-19 14:20:00+00:00,line_1,
852,2023-09-19 14:25:00+00:00,line_1,
853,2023-09-19 14:30:00+00:00,line_1,
854,2023-09-19 14:35:00+00:00,line_1,
855,2023-09-19 14:40:00+00:00,line_1,
856,2023-09-19 14:45:00+00:00,line_1,
857,2023-09-19 14:50:00+00:00,line_1,
858,2023-09-19 14:55:00+00:00,line_1,
859,2023-09-19 15:00:00+00:00,line_1,
860,2023-09-19 15:05:00+00:00,line_1,
861,2023-09-19 15:10:00+00:00,line_1,
862,2023-09-19 15:15:00+00:00,line_1,
863,2023-09-19 15:20:00+00:00,line_1,
864,2023-09-19 15:23:00.023358+00:00,line_1,
